id,sales
2974158,49.921512861367816
2974159,49.921512861367816
2974160,49.921512861367816
2974161,2862.2696027463426
2974162,49.921512861367816
2974163,389.48514008777636
2974164,49.921512861367816
2974165,1100.1305755613737
2974166,799.7197631137053
2974167,321.6534535105889
2974168,57.189118534258085
2974169,142.58938179158338
2974170,3115.7370248600428
2974171,49.921512861367816
2974172,49.921512861367816
2974173,224.97795591553515
2974174,191.18726681736268
2974175,49.921512861367816
2974176,242.48131379402494
2974177,49.921512861367816
2974178,49.921512861367816
2974179,49.921512861367816
2974180,224.97795591553515
2974181,49.921512861367816
2974182,254.2514234628838
2974183,262.3435823715079
2974184,49.921512861367816
2974185,49.921512861367816
2974186,311.1655368076791
2974187,49.921512861367816
2974188,2185.120728373312
2974189,49.921512861367816
2974190,49.921512861367816
2974191,18.46752733107909
2974192,18.46752733107909
2974193,18.46752733107909
2974194,1655.5534993753115
2974195,18.46752733107909
2974196,302.65010250854897
2974197,18.46752733107909
2974198,766.614289594601
2974199,461.5412788670151
2974200,206.93135544325352
2974201,104.17436881327488
2974202,18.46752733107909
2974203,2980.5253337376844
2974204,18.46752733107909
2974205,18.46752733107909
2974206,18.46752733107909
2974207,18.46752733107909
2974208,18.46752733107909
2974209,191.42658144775453
2974210,18.46752733107909
2974211,18.46752733107909
2974212,18.46752733107909
2974213,18.46752733107909
2974214,18.46752733107909
2974215,155.50466719020756
2974216,212.66620860200464
2974217,18.46752733107909
2974218,18.46752733107909
2974219,172.8626385874535
2974220,96.90676314038461
2974221,1062.850559653776
2974222,18.46752733107909
2974223,18.46752733107909
2974224,80.01584771467331
2974225,80.01584771467331
2974226,80.01584771467331
2974227,4319.972940717264
2974228,80.01584771467331
2974229,656.1424708094612
2974230,80.01584771467331
2974231,1715.339048269359
2974232,849.740276578136
2974233,390.09786705794545
2974234,212.54824626646084
2974235,205.28064059357055
2974236,7333.594490617664
2974237,80.01584771467331
2974238,80.01584771467331
2974239,205.28064059357055
2974240,80.01584771467331
2974241,80.01584771467331
2974242,530.4268408372284
2974243,80.01584771467331
2974244,80.01584771467331
2974245,80.01584771467331
2974246,205.28064059357055
2974247,80.01584771467331
2974248,362.7715620643385
2974249,529.6456828726959
2974250,80.01584771467331
2974251,80.01584771467331
2974252,382.3179121569993
2974253,80.01584771467331
2974254,3206.068056065488
2974255,368.64439065809233
2974256,80.01584771467331
2974257,24.523573760340255
2974258,24.523573760340255
2974259,24.523573760340255
2974260,1860.9350520801868
2974261,24.523573760340255
2974262,347.67347979890394
2974263,24.523573760340255
2974264,844.7257214589605
2974265,399.0460446634301
2974266,220.13771516146645
2974267,112.3729730981569
2974268,105.10536742526664
2974269,3059.102564247297
2974270,24.523573760340255
2974271,24.523573760340255
2974272,157.1614300429651
2974273,24.523573760340255
2974274,24.523573760340255
2974275,199.62518573263657
2974276,24.523573760340255
2974277,24.523573760340255
2974278,105.10536742526664
2974279,24.523573760340255
2974280,24.523573760340255
2974281,158.06051721063238
2974282,220.86481288688668
2974283,24.523573760340255
2974284,24.523573760340255
2974285,119.44185283419816
2974286,105.10536742526664
2974287,1049.3523175770106
2974288,24.523573760340255
2974289,24.523573760340255
2974290,16.069426647639965
2974291,16.069426647639965
2974292,16.069426647639965
2974293,1494.1258496724133
2974294,16.069426647639965
2974295,251.99544632450917
2974296,16.069426647639965
2974297,751.7639220309801
2974298,374.6751966303311
2974299,199.91257227453164
2974300,101.77626812983576
2974301,16.069426647639965
2974302,2564.5000811973227
2974303,16.069426647639965
2974304,16.069426647639965
2974305,94.50866245694549
2974306,16.069426647639965
2974307,16.069426647639965
2974308,189.02848076431542
2974309,16.069426647639965
2974310,16.069426647639965
2974311,16.069426647639965
2974312,16.069426647639965
2974313,16.069426647639965
2974314,144.17641029161084
2974315,210.26810791856553
2974316,16.069426647639965
2974317,16.069426647639965
2974318,103.68776359978865
2974319,16.069426647639965
2974320,716.7550858053191
2974321,16.069426647639965
2974322,16.069426647639965
2974323,29.34692889777414
2974324,29.34692889777414
2974325,29.34692889777414
2974326,1791.3820276624124
2974327,29.34692889777414
2974328,364.97886021511016
2974329,29.34692889777414
2974330,854.2040036292785
2974331,403.86939980086396
2974332,237.44309557767264
2974333,117.1963282355908
2974334,109.92872256270053
2974335,3242.18705242074
2974336,29.34692889777414
2974337,29.34692889777414
2974338,109.92872256270053
2974339,29.34692889777414
2974340,29.34692889777414
2974341,216.93056614884276
2974342,29.34692889777414
2974343,29.34692889777414
2974344,29.34692889777414
2974345,29.34692889777414
2974346,29.34692889777414
2974347,162.88387234806626
2974348,236.0543428569231
2974349,29.34692889777414
2974350,29.34692889777414
2974351,124.26520797163204
2974352,29.34692889777414
2974353,1257.3249321829476
2974354,29.34692889777414
2974355,29.34692889777414
2974356,33.48205912863085
2974357,33.48205912863085
2974358,33.48205912863085
2974359,2430.073776191471
2974360,33.48205912863085
2974361,448.60646223011986
2974362,33.48205912863085
2974363,1063.228050012724
2974364,547.1652061794213
2974365,370.998817568587
2974366,189.62426617531509
2974367,130.3005978847263
2974368,3875.868338659278
2974369,33.48205912863085
2974370,33.48205912863085
2974371,212.40409098278354
2974372,33.48205912863085
2974373,33.48205912863085
2974374,229.90744886127325
2974375,33.48205912863085
2974376,33.48205912863085
2974377,33.48205912863085
2974378,130.3005978847263
2974379,33.48205912863085
2974380,167.019002578923
2974381,314.7457438466991
2974382,33.48205912863085
2974383,33.48205912863085
2974384,206.4796292628202
2974385,182.3566605024248
2974386,1650.1182057015185
2974387,33.48205912863085
2974388,33.48205912863085
2974389,8.021473216472415
2974390,8.021473216472415
2974391,8.021473216472415
2974392,1478.2759415269534
2974393,8.021473216472415
2974394,303.0028977063537
2974395,8.021473216472415
2974396,687.1084505256847
2974397,350.8893588098772
2974398,193.6433523327632
2974399,96.81033888946602
2974400,89.54273321657575
2974401,2177.032989428725
2974402,8.021473216472415
2974403,8.021473216472415
2974404,8.021473216472415
2974405,8.021473216472415
2974406,8.021473216472415
2974407,182.75926082254696
2974408,8.021473216472415
2974409,8.021473216472415
2974410,8.021473216472415
2974411,89.54273321657575
2974412,8.021473216472415
2974413,127.13304428401159
2974414,201.88303753062732
2974415,8.021473216472415
2974416,8.021473216472415
2974417,95.6398101686211
2974418,89.54273321657575
2974419,1009.7152725175893
2974420,8.021473216472415
2974421,8.021473216472415
2974422,53.66903036914685
2974423,53.66903036914685
2974424,53.66903036914685
2974425,3163.7865253507207
2974426,53.66903036914685
2974427,392.7546294757112
2974428,53.66903036914685
2974429,1047.136224188129
2974430,724.393840138284
2974431,327.3522899677894
2974432,150.8920206569192
2974433,143.6244149840289
2974434,4548.438449950252
2974435,53.66903036914685
2974436,53.66903036914685
2974437,192.2223000098082
2974438,53.66903036914685
2974439,53.66903036914685
2974440,243.51634698647047
2974441,53.66903036914685
2974442,53.66903036914685
2974443,226.01298910798067
2974444,53.66903036914685
2974445,53.66903036914685
2974446,215.61840943840437
2974447,326.2387915257265
2974448,53.66903036914685
2974449,53.66903036914685
2974450,318.0988251376903
2974451,53.66903036914685
2974452,2084.3107449338195
2974453,53.66903036914685
2974454,53.66903036914685
2974455,34.796978616797006
2974456,34.796978616797006
2974457,34.796978616797006
2974458,2749.548919814939
2974459,34.796978616797006
2974460,399.0690952694209
2974461,34.796978616797006
2974462,1060.3104471927822
2974463,663.3904404299803
2974464,312.7593240920968
2974465,138.88312304578272
2974466,131.61551737289244
